sku,barcode,price,active,quantity
7730933440231,7730933440231,1136.3,1,0
7730933440224,7730933440224,1183.6,1,0
7730933440361,7730933440361,1883.2,1,0
7730933440064,7730933440064,1320,1,0
7730933440071,7730933440071,1200.1,1,0
7730933440095,7730933440095,786.5,1,0
7730933440170,7730933440170,649,1,0
7730933440262,7730933440262,1185.8,1,0
7730933440125,7730933440125,1217.7,1,0
7730933440132,7730933440132,1388.2,1,0
7730933440395,7730933440395,719.4,1,0
7730933440378,7730933440378,1394.8,1,0
7891134004292,7891134004292,289.3,1,0
7891134004001,7891134004001,501.6,1,0
7891134001758,7891134001758,550,1,0
7891134009181,7891134009181,442.2,1,0
7891134006920,7891134006920,349.8,1,0
7891134001703,7891134001703,349.8,1,0
7891134009730,7891134009730,437.8,1,0
7891134001949,7891134001949,349.8,1,0
7891134004636,7891134004636,349.8,1,0
7891134001710,7891134001710,86.9,1,0
7730465002167,7730465002167,325.6,1,0
7891134006524,7891134006524,216.7,1,0
7891134003790,7891134003790,216.7,1,0
7730339000183,7730339000183,96.8,1,0
7730339000121,7730339000121,96.8,1,0
7730339002200,7730339002200,117.7,1,0
7730339000091,7730339000091,121,1,0
7730339000022,7730339000022,139.7,1,3
7730339000060,7730339000060,82.5,1,9
7730339000244,7730339000244,129.8,1,0
7730339000015,7730339000015,111.1,1,0
7730465006301,7730465006301,181.5,1,0
7730339000268,7730339000268,173.8,1,0
7730339000107,7730339000107,132,1,0
7891134002243,7891134002243,57.2,1,0
7891134002168,7891134002168,57.2,1,0
7891134002175,7891134002175,57.2,1,0
7891134002151,7891134002151,57.2,1,0
7730339000282,7730339000282,193.6,1,0
7730339000299,7730339000299,295.9,1,0
7730339000206,7730339000206,148.5,1,0
7891134005619,7891134005619,588.5,1,0
7891134001802,7891134001802,345.4,1,0
7891134001819,7891134001819,86.9,1,0
7501020627015,7501020627015,79.2,1,0
7501020626124,7501020626124,156.2,1,0
8410520039732,8410520039732,392.7,1,0
8410520045276,8410520045276,783.2,1,0
8410520045238,8410520045238,621.5,1,0
7891522025137,7891522025137,1221,1,1
7891522025120,7891522025120,1142.9,1,0
7891522025144,7891522025144,1467.4,1,0
8410520055619,8410520055619,1019.7,1,0
8410520055671,8410520055671,1301.3,1,0
8410520055657,8410520055657,1237.5,1,0
8410520043685,8410520043685,633.6,1,0
8410520003078,8410520003078,324.5,1,0
8410520055718,8410520055718,753.5,1,0
8410520039817,8410520039817,592.9,1,0
8410520037264,8410520037264,451,1,0
8410520000268,8410520000268,358.6,1,0
8410520003016,8410520003016,327.8,1,0
8410520003030,8410520003030,338.8,1,0
8410520043661,8410520043661,652.3,1,0
8410520040837,8410520040837,2735.7,1,0
8410520040677,8410520040677,1927.2,1,0
7896007551088,7896007551088,1215.5,1,0
7794626009624,7794626009624,514.8,1,0
7794626007149,7794626007149,822.8,1,0
77772,7794626013423,1289.365,1,0
77774,7794626013331,1289.365,1,0
7793620001474,7793620001474,86.9,1,7
7793620001467,7793620001467,159.5,1,6
7793620001528,7793620001528,218.9,1,4
7736550022447,7736550022447,150.7,1,3
7794626996757,7794626996757,130.9,1,5
7794626010880,7794626010880,433.4,1,4
7736550054165,7736550054165,875.6,1,0
7736550069664,7736550069664,2385.9,1,0
7736550069657,7736550069657,2385.9,1,0
7736550069640,7736550069640,2385.9,1,0
7794626004193,7794626004193,490.6,1,0
7896007547210,7896007547210,1036.2,1,0
7896007547203,7896007547203,1036.2,1,1
7896018703551,7896018703551,347.6,1,1
7411000220184,7411000220184,510.4,1,0
8003350502417,8003350502417,171.6,1,15
8003350511877,8003350511877,180.4,1,9
8437001266647,8437001266647,1593.9,1,0
6939663900034,6939663900034,279.4,1,0
7791819000772,7791819000772,193.6,1,0
7791819000789,7791819000789,193.6,1,0
7791819000918,7791819000918,193.6,1,0
7791819000949,7791819000949,193.6,1,0
7791819000796,7791819000796,193.6,1,0
7791819000802,7791819000802,193.6,1,0
7791819000994,7791819000994,193.6,1,0
7791819000956,7791819000956,193.6,1,0
7791819000819,7791819000819,193.6,1,0
7791819000864,7791819000864,193.6,1,0
7791819001007,7791819001007,193.6,1,0
7791819000963,7791819000963,193.6,1,0
7791819000987,7791819000987,193.6,1,0
7791819000826,7791819000826,193.6,1,0
7791819000871,7791819000871,193.6,1,0
7791819001014,7791819001014,193.6,1,0
7791819000970,7791819000970,193.6,1,0
7791819000833,7791819000833,193.6,1,0
7791819000888,7791819000888,193.6,1,0
7791819000925,7791819000925,193.6,1,0
7791819001021,7791819001021,193.6,1,0
7791819000840,7791819000840,193.6,1,0
7791819000895,7791819000895,193.6,1,1
7791819000932,7791819000932,193.6,1,0
7791819001038,7791819001038,193.6,1,0
7791819000857,7791819000857,193.6,1,0
7791819000901,7791819000901,193.6,1,0
7792321002469,7792321002469,157.3,1,0
7792321002858,7792321002858,157.3,1,0
7792321002872,7792321002872,157.3,1,0
7792321002476,7792321002476,157.3,1,0
7792321008799,7792321008799,132,1,0
7792321002650,7792321002650,157.3,1,0
7792321002629,7792321002629,157.3,1,0
7792321002636,7792321002636,157.3,1,0
7792321002643,7792321002643,157.3,1,0
7792321002674,7792321002674,157.3,1,0
7792321002667,7792321002667,157.3,1,0
7792321002773,7792321002773,157.3,1,0
7792321002681,7792321002681,157.3,1,0
7792321002780,7792321002780,157.3,1,0
7792321002698,7792321002698,157.3,1,0
7792321002483,7792321002483,157.3,1,0
7792321002490,7792321002490,157.3,1,0
7792321002766,7792321002766,157.3,1,0
7792321002506,7792321002506,157.3,1,0
7792321002551,7792321002551,157.3,1,0
7792321002605,7792321002605,157.3,1,0
7792321002797,7792321002797,157.3,1,0
7792321002513,7792321002513,157.3,1,0
7792321002568,7792321002568,157.3,1,0
7792321002728,7792321002728,157.3,1,0
7792321002612,7792321002612,157.3,1,0
7792321002803,7792321002803,157.3,1,0
7792321002520,7792321002520,157.3,1,0
7792321002575,7792321002575,157.3,1,0
7792321002735,7792321002735,157.3,1,0
7792321002711,7792321002711,157.3,1,0
7792321002810,7792321002810,157.3,1,0
7792321002537,7792321002537,157.3,1,0
7792321002582,7792321002582,157.3,1,0
7792321002742,7792321002742,157.3,1,0
7792321002704,7792321002704,157.3,1,0
7792321002544,7792321002544,157.3,1,0
7792321002599,7792321002599,157.3,1,0
7792321002759,7792321002759,157.3,1,0
7792321001066,7792321001066,106.7,1,0
7730219051724,7730219051724,842.6,1,0
7730219048052,7730219048052,958.1,1,0
7730219048076,7730219048076,958.1,1,0
7730219048083,7730219048083,958.1,1,0
7730219048090,7730219048090,958.1,1,1
7730219048274,7730219048274,1731.4,1,0
7730219048281,7730219048281,1731.4,1,0
7730219048298,7730219048298,1731.4,1,0
7730219048458,7730219048458,3144.9,1,0
7730219048441,7730219048441,3144.9,1,0
7730219048434,7730219048434,3144.9,1,0
7806500792284,7806500792284,872.3,1,0
7730219057115,7730219057115,792,1,0
7730219057139,7730219057139,792,1,0
7730219057146,7730219057146,792,1,0
7730219057153,7730219057153,792,1,0
7730219057238,7730219057238,1427.8,1,0
7730219057245,7730219057245,1427.8,1,0
7730219057252,7730219057252,1427.8,1,0
7730219057658,7730219057658,959.2,1,0
7730219057399,7730219057399,2592.7,1,0
7730219057405,7730219057405,2592.7,1,0
7730219057412,7730219057412,2592.7,1,0
7806500799146,7806500799146,1078,1,0
7806500730552,7806500730552,662.2,1,0
7806500730514,7806500730514,258.5,1,0
7806500730972,7806500730972,456.5,1,0
7806500730958,7806500730958,174.9,1,0
7730219099122,7730219099122,349.8,1,0
7806500771265,7806500771265,566.5,1,0
7730219040513,7730219040513,481.8,1,0
7806500771081,7806500771081,876.7,1,0
7806500774150,7806500774150,1819.4,1,0
7730219099801,7730219099801,897.6,1,0
7730219099818,7730219099818,193.6,1,0
7806500775836,7806500775836,1557.6,1,0
7806500962847,7806500962847,332.2,1,0
7806500771050,7806500771050,551.1,1,0
7806500750024,7806500750024,397.1,1,0
7790250000358,7790250000358,20.9,1,67
7730219021383,7730219021383,283.8,1,0
7730219021390,7730219021390,462,1,0
7790250054283,7790250054283,103.4,1,0
7806500168102,7806500168102,185.9,1,0
7806500172505,7806500172505,154,1,0
7806500000938,7806500000938,210.1,1,0
7730219008148,7730219008148,178.2,1,0
7806500519904,7806500519904,250.8,1,0
7730219011292,7730219011292,592.9,1,0
7806500409601,7806500409601,289.3,1,0
7730219014651,7730219014651,213.4,1,0
7730219014514,7730219014514,59.4,1,0
7806500222385,7806500222385,154,1,0
7730219014767,7730219014767,292.6,1,0
7790250019510,7790250019510,222.2,1,0
7730219011834,7730219011834,85.8,1,0
7730219098590,7730219098590,2289.1,1,0
7806500963394,7806500963394,381.7,1,0
7806500963486,7806500963486,644.6,1,1
7806500963288,7806500963288,97.9,1,0
7806500963295,7806500963295,196.9,1,0
7806500963301,7806500963301,421.3,1,0
7730219095803,7730219095803,451,1,0
7730219098828,7730219098828,141.9,1,0
7730219098811,7730219098811,79.2,1,0
7730219098675,7730219098675,337.7,1,0
7730219098507,7730219098507,190.3,1,0
7730219098750,7730219098750,210.1,1,0
7730219098743,7730219098743,112.2,1,0
7730219098767,7730219098767,281.6,1,0
7806500960720,7806500960720,181.5,1,0
7730219097494,7730219097494,404.8,1,0
7791940020007,7791940020007,950.4,1,0
7791940123623,7791940123623,987.8,1,0
7791940123562,7791940123562,756.8,1,0
70329,7730982450434,2413.796,1,0
70331,7730982450328,1915.067,1,0
62312,7730982450335,1515.822,1,0
10377,7730982450342,1223.915,1,0
7730982450359,7730982450359,1472.9,1,2
7730982450427,7730982450427,929.5,1,0
7730982450366,7730982450366,1269.4,1,0
7730982450373,7730982450373,1965.7,1,0
698138100725,698138100725,1474,1,0
10405,7730982450397,2293.368,1,0
074312017513,074312017513,2312.2,1,0
7730901730487,7730901730487,128.7,1,0
7730901730876,7730901730876,128.7,1,0
7730901730197,7730901730197,118.8,1,0
7730901730814,7730901730814,247.5,1,0
7730901735291,7730901735291,118.8,1,0
7730901730494,7730901730494,122.1,1,0
7730901734171,7730901734171,478.5,1,0
7730901730289,7730901730289,184.8,1,2
7730901734034,7730901734034,478.5,1,0
7730901734041,7730901734041,375.1,1,0
7730901730296,7730901730296,337.7,1,0
7730901735345,7730901735345,247.5,1,0
7730901730500,7730901730500,122.1,1,0
7730901735185,7730901735185,122.1,1,2
7730901730517,7730901730517,122.1,1,1
7730901730715,7730901730715,118.8,1,0
10470,7730901730159,239.547,1,0
7730901730012,7730901730012,284.9,1,7
7730901730722,7730901730722,118.8,1,0
51207,7730901735352,274.89,1,0
7730901730883,7730901730883,122.1,1,0
7730901730135,7730901730135,265.1,1,0
7730901730210,7730901730210,118.8,1,0
7730901735147,7730901735147,247.5,1,0
7730901735376,7730901735376,236.5,1,0
7730901735277,7730901735277,118.8,1,0
7730901730524,7730901730524,128.7,1,0
7730901730944,7730901730944,213.4,1,0
7730901735031,7730901735031,402.6,1,0
7730901735048,7730901735048,689.7,1,1
7730901730265,7730901730265,118.8,1,0
7730901730111,7730901730111,236.5,1,0
7730901730630,7730901730630,128.7,1,0
7730901735055,7730901735055,118.8,1,0
7730901735178,7730901735178,128.7,1,0
7730901732375,7730901732375,256.3,1,0
7730901735444,7730901735444,447.7,1,0
7730901730234,7730901730234,118.8,1,0
7730901735253,7730901735253,247.5,1,0
7730901730449,7730901730449,128.7,1,0
7730901735260,7730901735260,247.5,1,0
7730901730227,7730901730227,118.8,1,0
7730901730548,7730901730548,128.7,1,0
7730901730555,7730901730555,128.7,1,0
7730901730456,7730901730456,128.7,1,0
7730901730562,7730901730562,128.7,1,0
7730901730272,7730901730272,118.8,1,0
7730901730579,7730901730579,128.7,1,0
7730901733006,7730901733006,121,1,0
7730901733020,7730901733020,423.5,1,0
7730901733013,7730901733013,269.5,1,0
7730901730043,7730901730043,236.5,1,0
7730901735222,7730901735222,247.5,1,0
7730901735215,7730901735215,236.5,1,0
7730901732368,7730901732368,122.1,1,0
7730901730302,7730901730302,337.7,1,0
7730901734188,7730901734188,478.5,1,0
7730901734010,7730901734010,478.5,1,0
7730901730586,7730901730586,128.7,1,0
7730901734027,7730901734027,478.5,1,0
7730901730067,7730901730067,284.9,1,0
7730901730142,7730901730142,207.9,1,0
7730901735437,7730901735437,122.1,1,0
7730901730593,7730901730593,128.7,1,0
7730901735246,7730901735246,247.5,1,0
7730901730333,7730901730333,207.9,1,0
7730901730609,7730901730609,128.7,1,2
7730901730616,7730901730616,128.7,1,2
7730901730913,7730901730913,122.1,1,0
7730901735086,7730901735086,118.8,1,0
7730901730906,7730901730906,128.7,1,0
7730901731019,7730901731019,103.4,1,0
7730901731026,7730901731026,198,1,2
7730901731064,7730901731064,103.4,1,0
7730901731071,7730901731071,198,1,0
7730901730784,7730901730784,126.5,1,0
7730901730241,7730901730241,118.8,1,0
7730901730463,7730901730463,128.7,1,0
7730901735369,7730901735369,247.5,1,0
7730901732009,7730901732009,402.6,1,0
7730901732221,7730901732221,402.6,1,0
7730901730968,7730901730968,689.7,1,0
7730901732078,7730901732078,402.6,1,0
7730901732047,7730901732047,402.6,1,1
7730901732023,7730901732023,402.6,1,0
7730901730951,7730901730951,689.7,1,0
7730901732115,7730901732115,402.6,1,0
7730901730975,7730901730975,689.7,1,0
7730901732092,7730901732092,402.6,1,0
7730901732030,7730901732030,402.6,1,0
7730901732207,7730901732207,465.3,1,0
7730901730791,7730901730791,465.3,1,0
7730901730807,7730901730807,465.3,1,0
7730901732054,7730901732054,402.6,1,0
7730901732238,7730901732238,402.6,1,0
7730901730982,7730901730982,689.7,1,0
7730901732214,7730901732214,402.6,1,0
7730901732061,7730901732061,402.6,1,0
7730901732108,7730901732108,402.6,1,0
7730901730470,7730901730470,128.7,1,0
7730901730180,7730901730180,118.8,1,0
7730901730166,7730901730166,247.5,1,0
7730901730074,7730901730074,265.1,1,0
7730901732344,7730901732344,128.7,1,0
8681049214539,8681049214539,506,1,0
8681049224538,8681049224538,506,1,0
8699206310291,8699206310291,638,1,0
8681049215321,8681049215321,935,1,0
8681049224941,8681049224941,264,1,0
8681049235633,8681049235633,467.5,1,0
8699203312052,8699203312052,1177,1,0
8699203310737,8699203310737,715,1,0
8699203310706,8699203310706,605,1,0
7896033200219,7896033200219,275,1,0
7896033200226,7896033200226,330,1,0
7896033200202,7896033200202,330,1,0
7896033200264,7896033200264,423.5,1,0
7896033200059,7896033200059,220,1,0
7896033200035,7896033200035,220,1,0
7896033200066,7896033200066,297,1,0
7896033200042,7896033200042,297,1,0
7896033291217,7896033291217,143,1,0
7896033293211,7896033293211,143,1,0
7896033210089,7896033210089,209,1,0
7896033210065,7896033210065,209,1,0
7896033210072,7896033210072,209,1,0
7896033210058,7896033210058,209,1,0
7896033230025,7896033230025,198,1,0
885131787514,885131787514,396,1,0
7896033240048,7896033240048,242,1,0
885131787613,885131787613,297,1,0
885131780096,885131780096,605,1,0
7896033220187,7896033220187,429,1,0
7896033220170,7896033220170,429,1,0
7896033220033,7896033220033,220,1,0
7896033220026,7896033220026,220,1,0
7896033220101,7896033220101,396,1,0
7896033220095,7896033220095,396,1,0
7896033221016,7896033221016,330,1,0
7896033221023,7896033221023,330,1,0
7896033231091,7896033231091,566.5,1,0
4008600283386,4008600283386,588.5,1,0
4008600098799,4008600098799,867.9,1,0
4008600260332,4008600260332,3850,1,0
4008600360032,4008600360032,1028.5,1,0
4008600360087,4008600360087,1028.5,1,0
4008600360094,4008600360094,1086.8,1,0
4008600360070,4008600360070,1086.8,1,0
4008600115915,4008600115915,385,1,0
4008600208709,4008600208709,577.5,1,0
4008600208693,4008600208693,577.5,1,0
4008600285618,4008600285618,867.9,1,0
4008600122968,4008600122968,543.4,1,0
6951406908824,6951406908824,4290,1,0
6947527406134,6947527406134,1276,1,0
628078230015,628078230015,869,1,0
8851317607102,8851317607102,328.9,1,0
8851317607103,8851317607103,339.9,1,0
8427734001912,8427734001912,218.9,1,0
8427734001905,8427734001905,113.3,1,0
8427734000328,8427734000328,97.9,1,0
7793253003104,7793253003104,127.6,1,0
7730329071797,7730329071797,78.1,1,0
7791905024200,7791905024200,72.6,1,0
7791905024217,7791905024217,150.7,1,0
7791905023623,7791905023623,412.5,1,0
7730991030191,7730991030191,90.2,1,0
6936829061424,6936829061424,341,1,0
6901285993015,6901285993015,278.3,1,0
2000014319684,2000014319684,69.3,1,0
6953850436441,6953850436441,218.9,1,0
6971866780136,6971866780136,195.8,1,0
6973228740017,6973228740017,377.3,1,0
6933211400724,6933211400724,117.7,1,0
7898994782810,7898994782810,360.8,1,0
7730991030283,7730991030283,330,1,0
6936829051876,6936829051876,341,1,0
8201922405764,8201922405764,113.3,1,0
8201922405771,8201922405771,113.3,1,0
8201922405788,8201922405788,113.3,1,0
8201922405795,8201922405795,113.3,1,0
8201922405801,8201922405801,113.3,1,0
8201922405818,8201922405818,113.3,1,0
8201922405825,8201922405825,113.3,1,0
8201922405832,8201922405832,113.3,1,0
8201922405849,8201922405849,113.3,1,0
8201922405856,8201922405856,113.3,1,0
8201922405863,8201922405863,113.3,1,0
8201922405870,8201922405870,113.3,1,0
8201922405887,8201922405887,113.3,1,0
8201922405894,8201922405894,113.3,1,0
8201922405917,8201922405917,113.3,1,0
8201922405924,8201922405924,113.3,1,0
8201922405931,8201922405931,113.3,1,0
8201922405948,8201922405948,113.3,1,0
8201922405955,8201922405955,101.2,1,0
8201922405962,8201922405962,113.3,1,0
8201922405979,8201922405979,113.3,1,0
8201922405986,8201922405986,113.3,1,0
8201922405993,8201922405993,113.3,1,0
8201922406006,8201922406006,113.3,1,0
8201922406013,8201922406013,113.3,1,0
8201922406020,8201922406020,113.3,1,0
8201922406037,8201922406037,113.3,1,0
8201922406044,8201922406044,113.3,1,0
8201922406051,8201922406051,113.3,1,0
8201922406068,8201922406068,113.3,1,0
8201922406075,8201922406075,113.3,1,0
8201922406082,8201922406082,113.3,1,0
8201922406099,8201922406099,113.3,1,0
8201922406105,8201922406105,113.3,1,0
8201922406112,8201922406112,113.3,1,0
8201922406181,8201922406181,136.4,1,0
8201922406198,8201922406198,136.4,1,0
8201922406174,8201922406174,136.4,1,0
8201922406204,8201922406204,136.4,1,0
8201922406259,8201922406259,215.6,1,0
8201922406266,8201922406266,215.6,1,0
8201922406273,8201922406273,215.6,1,0
8201922406280,8201922406280,215.6,1,0
8201922406297,8201922406297,215.6,1,0
8201922406235,8201922406235,147.4,1,0
8201922406242,8201922406242,147.4,1,0
8201922406211,8201922406211,147.4,1,0
8201922406228,8201922406228,147.4,1,0
8201922406129,8201922406129,136.4,1,0
8201922406136,8201922406136,136.4,1,0
8201922406143,8201922406143,136.4,1,0
8201922406150,8201922406150,136.4,1,0
8201922406167,8201922406167,136.4,1,0
6941900603202,6941900603202,1540,1,0
8886451005663,8886451005663,1513.6,1,0
6997524678522,6997524678522,124.3,1,0
4006527231022,4006527231022,159.5,1,0
6936829051883,6936829051883,341,1,0
4015000962940,4015000962940,511.5,1,0
871290003855,871290003855,181.5,1,0
7730991030269,7730991030269,306.9,1,0
7730991030276,7730991030276,445.5,1,0
7730991030429,7730991030429,215.6,1,0
7730991030344,7730991030344,215.6,1,0
7730991030351,7730991030351,215.6,1,0
7730991030337,7730991030337,215.6,1,0
817833022822,817833022822,279.4,1,0
871290008966,871290008966,278.3,1,0
871290004685,871290004685,306.9,1,0
817833021702,817833021702,203.5,1,0
7730991030306,7730991030306,158.4,1,0
7730991030146,7730991030146,193.6,1,0
7730991030290,7730991030290,158.4,1,0
7730991030153,7730991030153,192.5,1,0
7730991030221,7730991030221,67.1,1,0
7730991030214,7730991030214,79.2,1,0
7730991030245,7730991030245,101.2,1,0
817833022983,817833022983,363,1,0
817833020033,817833020033,181.5,1,0
871290005408,871290005408,279.4,1,0
7730761049392,7730761049392,1141.8,1,0
7730910591635,7730910591635,2119.7,1,0
7730761049484,7730761049484,3713.6,1,0
7730761049453,7730761049453,1901.9,1,0
7730910591628,7730910591628,2310,1,0
6949939401011,6949939401011,616,1,0
6971421030010,6971421030010,2718.1,1,0
6928073604342,6928073604342,5404.3,1,0
7730761049415,7730761049415,1255.1,1,0
7799031006220,7799031006220,113.3,1,0
7799031006237,7799031006237,61.6,1,0
7750778000117,7750778000117,453.2,1,0
7730913720018,7730913720018,361.9,1,0
8011003993826,8011003993826,9680,1,0
8018365071162,8018365071162,6061,1,0
7897984718037,7897984718037,172.7,1,0
7897984718013,7897984718013,172.7,1,0
7897984718044,7897984718044,172.7,1,0
7897984718020,7897984718020,172.7,1,0
7897984718075,7897984718075,183.7,1,0
7897984718051,7897984718051,183.7,1,0
7730205104717,7730205104717,369.6,1,0
7897984718082,7897984718082,183.7,1,0
7897984718068,7897984718068,183.7,1,0
7897984716477,7897984716477,86.9,1,0
7897984716453,7897984716453,152.9,1,0
7897984715012,7897984715012,152.9,1,0
7897984715784,7897984715784,86.9,1,0
7897984715036,7897984715036,152.9,1,0
7897984715777,7897984715777,86.9,1,0
858745005008,858745005008,1533.4,1,0
7730908403414,7730908403414,189.2,1,0
7730908403421,7730908403421,97.9,1,0
7730908403384,7730908403384,189.2,1,0
7730908403391,7730908403391,97.9,1,0
7791519001437,7791519001437,235.4,1,0
7791519001413,7791519001413,235.4,1,0
7896007201778,7896007201778,335.5,1,25
8809126641348,8809126641348,775.5,1,0
8809126641331,8809126641331,1309,1,0
8809126645223,8809126645223,572,1,0
8809126642529,8809126642529,1039.5,1,0
6949625700138,6949625700138,1771,1,0
6946052900032,6946052900032,154,1,1
6955887305639,6955887305639,106.7,1,0
8428123010560,8428123010560,49.5,1,0
8004925404150,8004925404150,584.1,1,0
8004925405560,8004925405560,264,1,0
8004925405577,8004925405577,218.9,1,0
8004925004336,8004925004336,229.9,1,0
4031683919248,4031683919248,154,1,0
4031683958575,4031683958575,169.4,1,0
4031683958056,4031683958056,139.7,1,0
4031683958070,4031683958070,149.6,1,0
4031683950678,4031683950678,744.7,1,0
4031683953679,4031683953679,744.7,1,0
4031683053515,4031683053515,744.7,1,0
7730962880046,7730962880046,1120.9,1,0
7730962880282,7730962880282,949.3,1,1
7730962880190,7730962880190,1525.7,1,1
7730962880329,7730962880329,2391.4,1,0
7730962880107,7730962880107,291.5,1,0
7730962880305,7730962880305,1185.8,1,0
7730962880268,7730962880268,328.9,1,0
7730962880275,7730962880275,420.2,1,2
7730962880251,7730962880251,218.9,1,1
7730962880213,7730962880213,1223.2,1,0
7730962880220,7730962880220,2300.1,1,0
7793680000516,7793680000516,242,1,0
7793680000554,7793680000554,242,1,0
7793680000660,7793680000660,242,1,0
7793008013921,7793008013921,207.9,1,0
7793008013730,7793008013730,118.8,1,0
7793008013860,7793008013860,207.9,1,0
7793008013877,7793008013877,207.9,1,0
7793008013815,7793008013815,118.8,1,0
7793008013754,7793008013754,207.9,1,0
7793008013822,7793008013822,118.8,1,0
7793008013952,7793008013952,207.9,1,0
7793008013884,7793008013884,207.9,1,0
7793008013846,7793008013846,118.8,1,0
7793008013891,7793008013891,207.9,1,0
7793008001188,7793008001188,207.9,1,0
7793008001195,7793008001195,207.9,1,0
7793008013914,7793008013914,207.9,1,0
7793008001928,7793008001928,215.6,1,0
7793008001935,7793008001935,611.6,1,0
7793008002901,7793008002901,261.8,1,0
7793008007975,7793008007975,143,1,0
7793008008101,7793008008101,143,1,0
7804923062793,7804923062793,258.5,1,0
7730910870327,7730910870327,411.4,1,0
7730910870334,7730910870334,255.2,1,0
7730910875988,7730910875988,280.5,1,0
7730910877920,7730910877920,374,1,0
7730910878521,7730910878521,411.4,1,0
7730910878514,7730910878514,259.6,1,0
7795373014305,7795373014305,1379.4,1,4
7795373014190,7795373014190,588.5,1,0
7795373014183,7795373014183,588.5,1,2
7730928790310,7730928790310,446.6,1,0
7795373013087,7795373013087,1289.2,1,0
7795373011205,7795373011205,668.8,1,0
7795373001558,7795373001558,1017.5,1,0
7795373001565,7795373001565,1056,1,0
7795373013148,7795373013148,727.1,1,0
7795373014169,7795373014169,795.3,1,1
7795373022126,7795373022126,1529,1,2
7730928790303,7730928790303,821.7,1,2
7795373011267,7795373011267,1078,1,0
7795373012646,7795373012646,772.2,1,0
7795373014213,7795373014213,1236.4,1,0
73510,7795373014398,1417.647,1,0
7795373019676,7795373019676,1444.3,1,0
7795373013650,7795373013650,594,1,0
7795373010413,7795373010413,723.8,1,0
7795373015159,7795373015159,1257.3,1,0
7795373015166,7795373015166,1425.6,1,0
7795373016040,7795373016040,777.7,1,0
7795373016064,7795373016064,928.4,1,0
7795373013773,7795373013773,705.1,1,0
7795373013797,7795373013797,665.5,1,5
66250,7795373013711,1819.51,1,0
7795373011700,7795373011700,999.9,1,0
7795373011106,7795373011106,797.5,1,0
7795373011830,7795373011830,510.4,1,4
7795373015791,7795373015791,290.4,1,0
66251,7795373017795,811.58,1,0
7795373000179,7795373000179,771.1,1,0
7795373017634,7795373017634,578.6,1,4
7795373015753,7795373015753,711.7,1,8
7795373014329,7795373014329,1277.1,1,4
7795373015913,7795373015913,1515.8,1,0
7795373000834,7795373000834,843.7,1,7
7795373000063,7795373000063,1102.2,1,7
7795373011458,7795373011458,542.3,1,0
7795373000032,7795373000032,1112.1,1,0
7795373011038,7795373011038,944.9,1,4
7795373022348,7795373022348,501.6,1,10
7795373015593,7795373015593,788.7,1,7
7795373015210,7795373015210,552.2,1,0
7795373012967,7795373012967,985.6,1,0
7795373011366,7795373011366,624.8,1,12
7795373010840,7795373010840,476.3,1,0
7795373013629,7795373013629,878.9,1,0
7795373012080,7795373012080,777.7,1,0
7795373011687,7795373011687,1082.4,1,0
7795373011427,7795373011427,1082.4,1,22
7795373015135,7795373015135,1422.3,1,2
7795373001909,7795373001909,610.5,1,0
7795373001831,7795373001831,1186.9,1,5
7795373014824,7795373014824,3019.5,1,0
7795373014282,7795373014282,3019.5,1,0
7795373016200,7795373016200,3019.5,1,1
7795373000162,7795373000162,1101.1,1,2
7795373015432,7795373015432,785.4,1,5
7795373016477,7795373016477,635.8,1,0
7795373015944,7795373015944,515.9,1,9
7794207000729,7794207000729,1284.8,1,0
7794207000767,7794207000767,399.3,1,13
7794207004000,7794207004000,645.7,1,0
7794207084095,7794207084095,418,1,0
7794207084101,7794207084101,301.4,1,1
7794207084118,7794207084118,583,1,0
18246,7794207000514,426.734,1,0
7794207001061,7794207001061,976.8,1,0
682607535118,682607535118,1641.2,1,0
682607535248,682607535248,1046.1,1,0
682607535217,682607535217,1663.2,1,0
7794207000101,7794207000101,405.9,1,0
682607610037,682607610037,382.8,1,0
7794207000378,7794207000378,640.2,1,9
7794207000118,7794207000118,543.4,1,4
3439602800317,3439602800317,9790,1,0
3145891124606,3145891124606,9317,1,0
3145891214604,3145891214604,8195,1,0
3145891235609,3145891235609,9350,1,0
3145891236309,3145891236309,8195,1,0
3145891236200,3145891236200,6710,1,0
3145891294606,3145891294606,9317,1,0
3439600008838,3439600008838,5379,1,0
3439600018417,3439600018417,6182,1,0
3145891073607,3145891073607,9834,1,0
3145891073508,3145891073508,7601,1,0
3145891074604,3145891074604,8195,1,0
737052041285,737052041285,5060,1,0
737052041353,737052041353,6325,1,0
783320952517,783320952517,6237,1,0
783320922565,783320922565,6237,1,0
3145891364101,3145891364101,7084,1,0
3145891264203,3145891264203,8646,1,0
3145891264500,3145891264500,7084,1,0
3145891135305,3145891135305,10879,1,0
3145891234602,3145891234602,9317,1,0
3145891165203,3145891165203,10879,1,0
3145891164602,3145891164602,9317,1,0
3145891204254,3145891204254,8646,1,0
3145891255300,3145891255300,10879,1,0
3145891254303,3145891254303,8646,1,0
3145891054651,3145891054651,9317,1,0
3145891054552,3145891054552,7084,1,0
3607346232385,3607346232385,10615,1,0
3605520680014,3605520680014,4554,1,0
3348901250153,3348901250153,7755,1,0
3348901486385,3348901486385,13805,1,0
3348901250146,3348901250146,9295,1,0
